"MSSubClass","MSZoning","LotFrontage","LotArea","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","SaleType","SaleCondition","LotShape.LandContour.interaction","Garage.interaction","Basement.interaction","Room.size","full.YrSold","QuarterSold","TotalBath","BathToBed","AvgHouseLivArea.ratio","SalePrice"
"60","RL",86,11839,"NA","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","2Story",4,6,1990,1990,"Hip","CompShg","HdBoard","HdBoard","BrkFace",99,"3","TA","PConc","Gd","TA","No","GLQ",1085,"Unf",0,390,1475,"GasA","5","Y","SBrkr",1532,797,0,2329,1,0,2,1,4,1,"4",10,"Typ",1,"Ex","Attchd",1990,"Unf",2,514,"TA","TA","Y",192,121,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","2.TA","Gd.1",233,200805,2,4,0.75,1.55188053647827,262280
"50","RL",130,9600,"NA","IR1","HLS","Inside","Gtl","Crawfor","Norm","1Fam","1.5Fin",6,4,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"4","Gd","BrkTil","TA","Fa","No","Rec",428,"Unf",0,300,728,"GasA","5","Y","SBrkr",976,332,0,1308,1,0,1,1,2,1,"3",7,"Min2",2,"TA","Detchd",1940,"Unf",1,256,"TA","TA","Y",0,70,0,0,0,0,"NA","NA","NA",0,"WD","Normal","IR.HLS","1.TA","TA.1",187,200906,2,3,1,0.871558497944858,160000
"20","RL",85,10628,"NA","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",4,6,1970,1970,"Flat","Tar&Grv","Plywood","Plywood","None",0,"3","Gd","CBlock","TA","Gd","Gd","GLQ",778,"Unf",0,499,1277,"GasA","3","Y","SBrkr",1277,0,0,1277,1,0,1,0,2,1,"3",5,"Typ",1,"Po","Attchd",1970,"Unf",2,526,"TA","TA","Y",0,0,0,0,176,0,"NA","GdWo","NA",0,"WD","Normal","Reg.Lvl","2.TA","TA.1",255,200704,2,2,0.5,0.850902295011914,167000
"20","RL",86,13286,"NA","IR1","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story",2,6,2007,2008,"Hip","CompShg","Cement","Cement","Stone",340,"5","TA","PConc","Ex","TA","No","GLQ",1234,"Unf",0,464,1698,"GasA","5","Y","SBrkr",1698,0,0,1698,1,0,2,0,3,1,"5",8,"Typ",1,"Gd","Attchd",2007,"Fin",3,768,"TA","TA","Y",327,64,0,0,0,0,"NA","NA","NA",0,"WD","Normal","IR1.Lvl","3.TA","Ex.1",212,200902,1,3,0.666666666666667,1.13142685742383,320000
"160","RM",42,3964,"NA","Reg","Lvl","Inside","Gtl","MeadowV","Norm","TwnhsE","2Story",5,7,1973,1973,"Gable","CompShg","Cement","Cement","None",0,"3","TA","CBlock","Gd","TA","No","ALQ",837,"Unf",0,105,942,"GasA","4","Y","SBrkr",1291,1230,0,2521,1,0,2,1,5,1,"3",10,"Maj",1,"Gd","Attchd",1973,"Fin",2,576,"TA","TA","Y",728,20,0,0,0,0,"NA","GdPrv","NA",0,"WD","Normal","Reg.Lvl","2.TA","Gd.1",252,200606,2,4,0.6,1.67981572883715,151400
"190","RL",55,5687,"Grvl","Reg","Bnk","Inside","Gtl","SWISU","Norm","2fmCon","2Story",6,5,1912,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"3","Fa","PConc","TA","Fa","No","Rec",210,"Unf",0,570,780,"GasA","5","N","SBrkr",936,780,0,1716,1,0,2,0,6,1,"2",9,"Typ",0,"NA","NA",1912,"NA",0,0,"NA","NA","N",0,184,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Bnk","0.NA","TA.1",191,200803,1,3,0.333333333333333,1.14342078170747,135900
"80","RL",85,10200,"NA","Reg","Lvl","Inside","Gtl","Timber","Norm","1Fam","SLvl",5,6,1988,1989,"Gable","CompShg","HdBoard","HdBoard","BrkFace",219,"4","TA","CBlock","Gd","TA","Av","GLQ",783,"Unf",0,678,1461,"GasA","5","Y","SBrkr",1509,0,0,1509,1,0,2,0,3,1,"4",5,"Typ",1,"Fa","Attchd",1988,"RFn",2,600,"TA","TA","Y",224,0,0,0,0,0,"NA","NA","NA",0,"WD","Abnorml","Reg.Lvl","2.TA","Gd.1",302,200808,3,3,0.666666666666667,1.00549065244556,175000
"20","RL",82,12464,"NA","IR2","Low","Corner","Mod","CollgCr","Norm","1Fam","1Story",6,6,1996,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"3","Gd","PConc","Gd","TA","No","GLQ",732,"Unf",0,308,1040,"GasA","4","Y","SBrkr",1040,0,0,1040,1,0,1,0,3,1,"4",6,"Typ",0,"NA","Detchd",2000,"Unf",2,576,"TA","TA","Y",168,0,0,0,0,0,"NA","GdPrv","NA",0,"WD","Normal","IR.Low","2.TA","Gd.1",173,200911,4,2,0.333333333333333,0.692982291943923,152000
"190","RL",100,34650,"NA","Reg","Bnk","Inside","Gtl","Gilbert","Norm","2fmCon","1Story",6,6,1955,1955,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"3","TA","CBlock","TA","TA","Mn","Rec",1056,"Unf",0,0,1056,"GasA","3","N","SBrkr",1056,0,0,1056,1,0,1,0,3,1,"3",5,"Typ",0,"NA","Attchd",1955,"Fin",2,572,"TA","TA","Y",264,0,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Bnk","2.TA","TA.1",211,200601,1,2,0.333333333333333,0.70364355797383,145000
"70","RL",60,9084,"NA","Reg","Lvl","Inside","Gtl","Edwards","Artery","1Fam","2Story",7,6,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"3","TA","CBlock","TA","TA","Mn","Unf",0,"Unf",0,755,755,"GasA","3","Y","SBrkr",755,755,0,1510,1,0,1,0,4,1,"3",7,"Typ",1,"Gd","Detchd",1940,"Unf",1,296,"FaPo","FaPo","P",120,0,0,0,0,0,"NA","MnPrv","NA",0,"WD","Normal","Reg.Lvl","1.FaPo","TA.1",216,200910,4,1,0.25,1.00615698157243,108000
"20","RL",81,9672,"NA","Reg","Lvl","Corner","Gtl","SawyerW","Norm","1Fam","1Story",5,6,1984,1985,"Hip","CompShg","HdBoard","Plywood","None",0,"3","TA","PConc","Gd","TA","No","GLQ",338,"Unf",0,702,1040,"GasA","3","Y","SBrkr",1097,0,0,1097,0,0,2,0,3,1,"3",6,"Typ",0,"NA","Attchd",1986,"Unf",2,480,"TA","TA","Y",0,0,0,0,0,0,"NA","GdPrv","NA",0,"WD","Normal","Reg.Lvl","2.TA","Gd.0",183,201005,2,2,0.666666666666667,0.730963052175465,152000
"30","RL",60.5634093423882,7446,"NA","Reg","Lvl","Corner","Gtl","BrkSide","Feedr","1Fam","1Story",7,6,1941,1950,"Gable","CompShg","Shingles","Wd Shng","None",0,"3","TA","CBlock","TA","TA","No","Rec",266,"Unf",0,522,788,"GasA","3","Y","FuseA",788,0,0,788,0,0,1,0,2,1,"3",4,"Typ",2,"TA","NA",1941,"NA",0,0,"NA","NA","Y",0,0,0,0,0,0,"NA","GdWo","NA",0,"WD","Abnorml","Reg.Lvl","0.NA","TA.0",197,200604,2,1,0.5,0.525067351972896,1e+05
"70","RM",60,6402,"NA","Reg","Lvl","Corner","Gtl","IDOTRR","Norm","1Fam","2Story",6,6,1920,1950,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"3","TA","PConc","TA","TA","Mn","Unf",0,"Unf",0,596,596,"GasA","3","N","SBrkr",596,596,0,1192,0,0,1,0,3,1,"3",6,"Typ",0,"NA","Detchd",1920,"Unf",1,189,"FaPo","FaPo","N",0,0,137,0,0,0,"NA","GdWo","NA",0,"WD","Normal","Reg.Lvl","1.FaPo","TA.0",199,200907,3,1,0.333333333333333,0.794264319228035,78000
"60","RL",73.8920841323488,10832,"NA","IR1","Lvl","Corner","Gtl","Gilbert","Norm","1Fam","2Story",4,6,1994,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,"4","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,712,712,"GasA","5","Y","SBrkr",1086,809,0,1895,0,0,2,1,3,1,"4",7,"Typ",1,"TA","Attchd",1994,"Fin",2,409,"TA","TA","Y",143,46,0,0,0,0,"NA","NA","Shed",500,"WD","Normal","IR1.Lvl","2.TA","Gd.0",271,200810,4,3,1,1.26269369541705,194500
"20","RL",78,10264,"NA","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story",4,6,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",183,"4","TA","PConc","Gd","TA","Av","ALQ",1162,"Unf",0,426,1588,"GasA","5","Y","SBrkr",1588,0,0,1588,0,0,2,0,3,1,"4",6,"Typ",0,"NA","Attchd",1999,"RFn",2,472,"TA","TA","Y",158,29,0,0,0,0,"NA","NA","NA",0,"WD","Normal","IR1.Lvl","2.TA","Gd.0",265,200608,3,2,0.666666666666667,1.05813065346822,214000
"160","RM",21,1680,"NA","Reg","Lvl","Inside","Gtl","BrDale","Norm","Twnhs","2Story",5,6,1972,1972,"Gable","CompShg","HdBoard","HdBoard","BrkFace",297,"3","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,483,483,"GasA","3","Y","SBrkr",483,504,0,987,0,0,1,1,2,1,"3",5,"Typ",1,"Po","Attchd",1972,"Unf",1,288,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","1.TA","TA.0",197,200606,2,2,1,0.657666848219858,94500
"20","RL",70,8414,"NA","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,3,1963,2003,"Hip","CompShg","HdBoard","HdBoard","None",0,"3","TA","CBlock","TA","TA","No","GLQ",663,"Unf",0,396,1059,"GasA","3","Y","SBrkr",1068,0,0,1068,0,1,1,0,3,1,"3",6,"Typ",0,"NA","Attchd",1963,"RFn",1,264,"TA","TA","Y",192,0,0,0,0,0,"NA","MnPrv","NA",0,"WD","Normal","Reg.Lvl","1.TA","TA.1",178,200602,1,2,0.333333333333333,0.71163950749626,154500
"60","RL",80,9938,"NA","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","2Story",4,6,1993,1994,"Gable","CompShg","MetalSd","MetalSd","BrkFace",246,"4","TA","PConc","Gd","TA","No","GLQ",750,"Unf",0,300,1050,"GasA","5","Y","SBrkr",1062,887,0,1949,1,0,2,1,3,1,"4",8,"Typ",1,"TA","Attchd",1993,"Fin",2,574,"TA","TA","Y",156,90,0,0,0,0,"NA","GdPrv","NA",0,"WD","Normal","Reg.Lvl","2.TA","Gd.1",244,201006,2,4,1,1.29867546826799,236000
"20","RL",88,10994,"NA","IR1","Lvl","Corner","Gtl","SawyerW","Norm","1Fam","1Story",3,6,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",366,"4","TA","PConc","Gd","Gd","No","GLQ",976,"Unf",0,868,1844,"GasA","5","Y","SBrkr",1844,0,0,1844,1,0,2,0,2,1,"4",7,"Typ",1,"Gd","Attchd",2005,"Fin",2,620,"TA","TA","Y",165,44,0,0,0,0,"NA","NA","NA",0,"COD","Abnorml","IR1.Lvl","2.TA","Gd.1",263,200909,3,3,1,1.22871090994673,257000
"80","RL",61.8632717297547,7750,"NA","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","SLvl",4,6,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"3","TA","PConc","Gd","TA","No","GLQ",250,"Unf",0,134,384,"GasA","5","Y","SBrkr",774,656,0,1430,0,0,2,1,3,1,"3",7,"Typ",1,"TA","BuiltIn",2000,"Fin",2,400,"TA","TA","Y",180,0,0,0,0,0,"NA","NA","NA",0,"WD","Normal","IR1.Lvl","2.TA","Gd.0",204,201004,2,3,1,0.952850651422895,180000
"60","RL",114.395329270929,24682,"NA","IR3","Lvl","CulDSac","Gtl","Gilbert","RRAn","1Fam","2Story",5,6,1999,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"3","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,841,841,"GasA","5","Y","SBrkr",892,783,0,1675,0,0,2,1,3,1,"3",7,"Typ",1,"TA","BuiltIn",1999,"Fin",2,502,"TA","TA","Y",0,103,0,0,0,0,"NA","NA","NA",0,"WD","Normal","IR3.Lvl","2.TA","Gd.0",239,200906,2,3,1,1.11610128750584,181000
"20","RL",85,10182,"NA","IR1","Lvl","CulDSac","Gtl","Somerst","RRAn","1Fam","1Story",3,6,2006,2006,"Hip","CompShg","VinylSd","VinylSd","Stone",420,"4","TA","PConc","Ex","TA","Mn","GLQ",1220,"Unf",0,440,1660,"GasA","5","Y","SBrkr",1660,0,0,1660,1,0,2,0,3,1,"4",8,"Typ",1,"Gd","Attchd",2006,"RFn",2,500,"TA","TA","Y",322,50,0,0,0,0,"NA","NA","NA",0,"New","Partial","IR1.Lvl","2.TA","Ex.1",208,200605,2,3,0.666666666666667,1.1061063506028,290000
"190","RL",68,10880,"NA","Reg","Lvl","Inside","Gtl","Edwards","Norm","2fmCon","1Story",6,6,1950,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"3","TA","CBlock","TA","TA","No","ALQ",1040,"Unf",0,124,1164,"GasW","3","N","SBrkr",1164,0,0,1164,1,0,1,0,3,1,"3",5,"Typ",0,"NA","Detchd",1950,"Unf",1,240,"TA","TA","Y",0,48,0,0,0,0,"NA","NA","NA",0,"Con","Normal","Reg.Lvl","1.TA","TA.1",233,200808,3,2,0.333333333333333,0.775607103675699,125000
"50","RM",50,6000,"NA","Reg","Lvl","Corner","Gtl","BrkSide","Norm","1Fam","1.5Fin",6,3,1925,1997,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"3","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,884,884,"GasA","5","Y","SBrkr",884,464,0,1348,1,0,1,0,3,1,"3",5,"Typ",1,"Fa","Detchd",1960,"Unf",1,216,"TA","TA","N",0,0,208,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","1.TA","TA.1",270,200905,2,1,0.333333333333333,0.898211663019624,117000
"120","RM",46.0035110536378,4435,"NA","Reg","Lvl","Inside","Gtl","CollgCr","Norm","TwnhsE","1Story",5,6,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,"4","TA","PConc","Gd","TA","Av","GLQ",685,"Unf",0,163,848,"GasA","5","Y","SBrkr",848,0,0,848,1,0,1,0,1,1,"4",4,"Typ",0,"NA","Attchd",2003,"Fin",2,420,"TA","TA","Y",140,0,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","2.TA","Gd.1",212,200906,2,2,1,0.565047099585045,144000
"190","RL",50,7420,"NA","Reg","Lvl","Corner","Gtl","BrkSide","Artery","2fmCon","1.5Fin",6,5,1939,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"3","TA","BrkTil","TA","TA","No","GLQ",851,"Unf",0,140,991,"GasA","5","Y","SBrkr",1077,0,0,1077,1,0,1,0,2,2,"3",5,"Typ",2,"TA","Attchd",1939,"RFn",1,205,"ExGd","TA","Y",0,4,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","2.FaPo","TA.1",215,200801,1,2,0.5,0.717636469638082,118000
"20","RL",70,9100,"NA","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",6,5,1965,1965,"Gable","CompShg","VinylSd","VinylSd","None",0,"3","TA","CBlock","TA","TA","No","BLQ",338,"Rec",466,121,925,"GasA","5","Y","SBrkr",925,0,0,925,0,1,1,0,2,1,"3",5,"Typ",0,"NA","Detchd",1965,"Unf",1,429,"TA","TA","Y",0,0,0,0,0,0,"NA","GdWo","NA",0,"WD","Normal","Reg.Lvl","1.TA","TA.1",185,200907,3,2,0.5,0.61635444235397,117500
"60","RM",60,7200,"NA","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","2.5Fin",6,4,1920,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,"3","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,530,530,"GasA","3","N","SBrkr",581,530,0,1111,0,0,1,0,3,1,"2",6,"Typ",0,"NA","Detchd",1935,"Unf",1,288,"TA","TA","N",0,0,144,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","1.TA","TA.0",185,200703,1,1,0.333333333333333,0.740291659951633,101000
"70","RL",75,13125,"NA","Reg","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","2Story",4,5,1940,1984,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"3","TA","CBlock","TA","TA","No","BLQ",410,"Unf",0,390,800,"GasA","3","Y","SBrkr",960,780,0,1740,0,0,1,1,3,1,"3",6,"Typ",2,"Gd","Attchd",1940,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","1.TA","TA.0",290,200707,3,2,0.666666666666667,1.15941268075233,219500
"160","RM",24,1300,"NA","Reg","Lvl","Inside","Gtl","Blueste","Norm","TwnhsE","2Story",5,5,1980,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,"3","TA","CBlock","Gd","TA","No","ALQ",285,"Unf",0,276,561,"GasA","3","Y","SBrkr",561,668,0,1229,0,0,1,1,2,1,"3",5,"Typ",1,"TA","Attchd",1980,"Fin",2,462,"TA","TA","Y",150,0,0,0,0,0,"NA","GdPrv","NA",0,"WD","Normal","Reg.Lvl","2.TA","Gd.0",246,200905,2,2,1,0.818918496922194,124000
"70","RM",49.5439933149691,5100,"Grvl","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","2Story",3,4,1925,1996,"Hip","CompShg","Stucco","Wd Shng","None",0,"3","Gd","PConc","TA","TA","No","Unf",0,"Unf",0,588,588,"GasA","2","Y","SBrkr",833,833,0,1666,0,0,1,0,3,1,"4",7,"Typ",1,"Gd","Detchd",1925,"Unf",1,228,"TA","TA","Y",192,63,0,0,0,0,"NA","MnPrv","NA",0,"WD","Normal","Reg.Lvl","1.TA","TA.0",238,200806,2,1,0.333333333333333,1.11010432536402,161000
"80","RL",96,11275,"NA","Reg","Lvl","Corner","Gtl","NAmes","PosN","1Fam","SLvl",4,4,1967,2007,"Other","Wood","Wd Sdng","Wd Sdng","BrkFace",300,"4","Gd","CBlock","Gd","TA","No","Unf",0,"Unf",0,710,710,"GasA","5","Y","SBrkr",1898,1080,0,2978,0,0,2,1,5,1,"4",11,"Typ",1,"Gd","BuiltIn",1961,"Fin",2,564,"TA","TA","Y",240,0,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","2.TA","Gd.0",271,201006,2,3,0.6,1.98432813981635,242000
"20","RL",77,8593,"NA","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",7,5,1957,1957,"Hip","CompShg","MetalSd","MetalSd","None",0,"3","TA","CBlock","TA","TA","No","Rec",288,"Unf",0,619,907,"GasA","5","Y","SBrkr",907,0,0,907,0,0,1,0,3,1,"3",5,"Typ",0,"NA","Detchd",1964,"Unf",1,352,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD","Normal","IR1.Lvl","1.TA","TA.0",181,200807,3,1,0.333333333333333,0.604360518070326,109008
"60","RL",80,10041,"NA","IR1","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","2Story",3,6,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"4","TA","PConc","Gd","TA","Mn","GLQ",789,"Unf",0,119,908,"GasA","5","Y","SBrkr",927,988,0,1915,1,0,2,1,3,1,"4",8,"Typ",1,"TA","Attchd",1992,"Fin",2,506,"TA","TA","Y",120,150,0,0,0,0,"NA","NA","NA",0,"WD","Abnorml","IR1.Lvl","2.TA","Gd.1",239,200602,1,4,1,1.27602027795444,220000
"190","RM",60,10120,"NA","IR1","Bnk","Inside","Gtl","OldTown","Feedr","2fmCon","2.5Fin",4,7,1910,1950,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"2","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,925,925,"GasA","3","N","FuseFP",964,925,0,1889,0,0,1,1,4,2,"3",9,"Typ",1,"Gd","Detchd",1960,"Unf",1,308,"TA","TA","N",0,0,264,0,0,0,"NA","MnPrv","NA",0,"WD","Normal","IR.Bnk","1.TA","TA.0",210,200701,1,2,0.5,1.25869572065584,122000
"190","RL",132.30126768799,32463,"NA","Reg","Low","Inside","Mod","Mitchel","Norm","2fmCon","1Story",7,7,1961,1975,"Gable","CompShg","MetalSd","MetalSd","Stone",149,"3","Gd","CBlock","TA","TA","Av","BLQ",1159,"Unf",0,90,1249,"GasA","5","Y","SBrkr",1622,0,0,1622,1,0,1,0,3,1,"3",7,"Typ",1,"TA","Other",1975,"Fin",4,1356,"TA","TA","Y",439,0,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Low","4.TA","TA.1",232,200703,1,2,0.333333333333333,1.08078584378177,168000
"190","RM",60,10800,"Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","2fmCon","1.5Fin",5,4,1905,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"3","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,482,482,"GasA","5","N","SBrkr",1221,691,0,1912,0,0,2,0,3,2,"3",7,"Typ",1,"TA","Detchd",2003,"Unf",2,672,"ExGd","TA","Y",0,25,212,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","2.ExGd","Fa.0",273,200804,2,2,0.666666666666667,1.27402129057383,163000
"20","RL",62,9858,"NA","Reg","Lvl","Inside","Gtl","Mitchel","Norm","1Fam","1Story",6,5,1968,1968,"Gable","CompShg","HdBoard","HdBoard","None",0,"3","TA","CBlock","TA","TA","No","BLQ",510,"Unf",0,354,864,"GasA","3","Y","SBrkr",874,0,0,874,1,0,1,0,3,1,"3",5,"Typ",0,"NA","Attchd",1968,"RFn",1,288,"TA","TA","Y",33,0,0,0,0,0,"NA","GdWo","Shed",600,"WD","Normal","Reg.Lvl","1.TA","TA.1",175,200911,4,2,0.333333333333333,0.582371656883643,130000
"120","RL",36.6308304585168,2887,"NA","Reg","HLS","Inside","Gtl","ClearCr","Norm","1Fam","1Story",5,6,1996,1997,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"3","TA","PConc","Gd","TA","Mn","GLQ",1003,"Unf",0,288,1291,"GasA","5","Y","SBrkr",1291,0,0,1291,1,0,1,0,2,1,"4",6,"Typ",1,"Gd","Attchd",1996,"Unf",2,431,"TA","TA","Y",307,0,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.HLS","2.TA","Gd.1",215,200811,4,2,0.5,0.860230902788082,173000
"20","RH",66.576466385835,8900,"NA","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","1Story",7,7,1966,1966,"Gable","CompShg","HdBoard","HdBoard","None",0,"3","TA","CBlock","TA","TA","No","Rec",1056,"Unf",0,0,1056,"GasA","3","Y","SBrkr",1056,0,0,1056,1,0,1,0,2,1,"3",5,"Typ",0,"NA","Detchd",1966,"Unf",1,384,"TA","TA","Y",0,42,0,0,0,0,"NA","MnPrv","NA",0,"WD","Normal","Reg.Lvl","1.TA","TA.1",211,200611,4,2,0.5,0.70364355797383,107000
"90","RL",80,11600,"NA","Reg","Lvl","Corner","Gtl","NAmes","Feedr","Duplex","2Story",6,6,1960,1960,"Gable","CompShg","MetalSd","MetalSd","BrkFace",361,"3","TA","CBlock","TA","TA","No","Rec",443,"Unf",0,662,1105,"GasA","3","Y","FuseA",1105,1169,0,2274,0,0,2,0,5,2,"3",12,"Typ",0,"NA","Detchd",1960,"Unf",2,480,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","2.TA","TA.0",190,201001,1,2,0.4,1.51523243450046,154300
"20","FV",95,11639,"NA","Reg","Lvl","Corner","Gtl","Somerst","Norm","1Fam","1Story",4,6,2007,2008,"Gable","CompShg","Cement","Cement","None",0,"4","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1428,1428,"GasA","5","Y","SBrkr",1428,0,0,1428,0,0,2,0,3,1,"4",6,"Typ",0,"NA","Attchd",2007,"Fin",2,480,"TA","TA","Y",0,120,0,0,0,0,"NA","NA","NA",0,"New","Partial","Reg.Lvl","2.TA","Gd.0",238,200812,4,2,0.666666666666667,0.951517993169156,182000
"20","RL",100,10175,"NA","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,6,1964,1964,"Gable","CompShg","HdBoard","Plywood","BrkFace",272,"3","TA","CBlock","TA","TA","No","BLQ",490,"Unf",0,935,1425,"GasA","4","Y","SBrkr",1425,0,0,1425,0,0,2,0,3,1,"3",7,"Typ",1,"Gd","Attchd",1964,"RFn",2,576,"TA","TA","Y",0,0,0,407,0,0,"NA","NA","NA",0,"WD","Normal","IR1.Lvl","2.TA","TA.0",204,200807,3,2,0.666666666666667,0.949519005788549,180500
"60","RL",90,9900,"NA","Reg","Low","Inside","Mod","NoRidge","Norm","1Fam","2Story",4,6,1993,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",256,"4","TA","PConc","Gd","TA","Gd","GLQ",987,"Unf",0,360,1347,"GasA","5","Y","SBrkr",1372,1274,0,2646,1,0,2,1,4,1,"4",9,"Typ",1,"TA","Attchd",1993,"RFn",3,656,"TA","TA","Y",340,60,144,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Low","3.TA","Gd.1",294,200904,2,4,0.75,1.76310686969579,260000
"60","FV",65,8125,"NA","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","2Story",4,6,2006,2007,"Gable","CompShg","Cement","Cement","Stone",100,"4","TA","PConc","Gd","TA","No","GLQ",812,"Unf",0,280,1092,"GasA","5","Y","SBrkr",1112,438,0,1550,1,0,2,0,2,1,"4",7,"Typ",0,"NA","Attchd",2007,"Fin",2,438,"TA","TA","Y",0,168,0,0,0,0,"NA","NA","NA",0,"WD","Normal","Reg.Lvl","2.TA","Gd.1",221,200910,4,3,1,1.03281014664719,241000
"60","RL",47,53504,"NA","IR2","HLS","CulDSac","Mod","StoneBr","Norm","1Fam","2Story",3,6,2003,2003,"Hip","CompShg","Cement","Wd Shng","BrkFace",603,"5","TA","PConc","Gd","TA","Gd","ALQ",1416,"Unf",0,234,1650,"GasA","5","Y","SBrkr",1690,1589,0,3279,1,0,3,1,4,1,"5",12,"Mod",1,"Gd","BuiltIn",2003,"Fin",3,841,"TA","TA","Y",503,36,0,0,210,0,"NA","NA","NA",0,"WD","Normal","IR.HLS","3.TA","Gd.1",273,201006,2,5,1,2.18489320700397,538000
